"","hgnc_id","hgnc_symbol","ensembl_gene_id","logFC","AveExpr","t","p.unadj","p.adj.bh","b","lasso_coef_rep1","lasso_coef_rep2","lasso_coef_rep3","rfnb_2k_MeanDecNodeImp","rfnb_5k_MeanDecNodeImp","rfnb_10k_MeanDecNodeImp","svm1_weights","svm2_weights","svm3_weights","svm4_weights","xg1_imp","xg2_imp","xg3_imp","xg4_imp","xg5_imp"
"ENSG00000136895.17","HGNC:25425","GARNL3","ENSG00000136895",1.26193122293448,-2.38756605378161,3.01430655207001,0.00329558969043687,0.0182574847481308,-1.93275561541881,0,0,0,0,0.00561166803386316,0.00199671749244118,0.00494963507494506,0.00494963507494506,7.50797451233263,7.50797451233263,0,0,0,0,0
"ENSG00000165078.10","HGNC:17245","CPA6","ENSG00000165078",-1.75522356059297,-3.39358262848075,-3.01417005253423,0.00329694275413046,0.0182574847481308,-1.89914128450656,0,0,0,8e-04,0.00453230051480052,0.00179016541353384,-0.000938678858651309,-0.000938678858651309,-2.69162514510762,-2.69162514510762,0,0,0,0,0
"ENSG00000130203.8","HGNC:613","APOE","ENSG00000130203",1.16952884109159,1.01923103645873,3.01403884003918,0.00329824389400497,0.0182574847481308,-2.34308551002284,0,0,0,0.00321150362318841,0.0146539531299067,0.0114772835396308,-0.00411482636162083,-0.00411482636162083,-0.657059228437453,-0.657059228437453,0,0,0,0,0
"ENSG00000116147.15","HGNC:11953","TNR","ENSG00000116147",1.78814195346711,-4.49190522636157,3.01386557124644,0.00329996280375569,0.0182581196040336,-1.8213267282518,0,0,0,0.00900185185185185,0.00405905628116154,0.00274873869902281,-0.000627188085481443,-0.000627188085481443,2.9507839709963,2.9507839709963,0,0,0,0,0
"ENSG00000120832.8","HGNC:30779","MTERF2","ENSG00000120832",1.04990149615778,-0.0775787721716704,3.01319904869793,0.00330658275646426,0.0182805200205162,-2.20475966019149,0,0,0,0.00181333333333333,0.00358435700323168,0.00365345768986593,-0.00104418466450218,-0.00104418466450218,7.61710752056289,7.61710752056289,0,0,0,0,0
"ENSG00000154262.11","HGNC:36","ABCA6","ENSG00000154262",1.30178511434137,-2.78730374993544,3.01314147823744,0.00330715512666948,0.0182805200205162,-1.90470831042723,0,0,0,0.00904892726159764,0.00590613783050362,0.011172625850991,-0.00535197663005946,-0.00535197663005946,2.16716956765735,2.16716956765735,0,0,0,0,0
"ENSG00000131015.4","HGNC:14894","ULBP2","ENSG00000131015",1.3397492472189,-2.05219316724489,3.01266190665288,0.00331192662938718,0.0182895093541182,-1.96362612425112,0,0,0,0.000666666666666667,0.00473816739297056,0.000962087542087542,0.00650910486021751,0.00650910486021751,9.20265316090427,9.20265316090427,0,0,0,0,0
"ENSG00000154277.11","HGNC:12513","UCHL1","ENSG00000154277",1.84056668940978,-4.17816584093749,3.00826287060873,0.00335599295523536,0.0184802074192175,-1.84195494996585,0,0,0,0.00581305173232083,0.0040463507252981,0.00812873409669197,0.00403676261757294,0.00403676261757294,7.26689009254098,7.26689009254098,0,0,0,0,0
"ENSG00000107779.10","HGNC:1076","BMPR1A","ENSG00000107779",1.61031987959722,-2.09736995264743,3.00732409553076,0.00336546685276129,0.0185148436601768,-1.97109773368632,0,0,0,0,0.00450497913497913,0.00389328884135466,-0.0098588845431402,-0.0098588845431402,-2.92209726340596,-2.92209726340596,0,0,0,0,0
"ENSG00000188620.9","HGNC:5019","HMX3","ENSG00000188620",3.22824106138143,-4.84720497348565,3.0068594735721,0.00337016485276189,0.0185290027911854,-1.83365262628969,0,0,0,0.00969989604989605,0.00496310019110019,0.00541704874253475,0.00483980022760104,0.00483980022760104,9.13121069966987,9.13121069966987,0,0,0,0,0
